x,y,class
2.545571839903814,1.8483996523941828,0
4.643944089325325,3.133919022318011,0
0.47485741334239284,2.6864543147694278,0
1.838213535231612,3.352433334796224,0
1.7074792615672993,2.385263558533101,0
3.0049872789804573,3.3657551941701214,0
1.2997035929442238,2.1654987641590515,0
2.025054688839044,1.846670767426288,0
4.265454240281096,2.9049817109609557,0
1.2391160456649548,3.417861947054776,0
4.622156197012633,3.532465260551147,0
0.9806300340459866,2.0157659271337485,0
3.7669111491866225,1.7923305343812193,0
2.943819428146228,3.2746340534293368,0
1.5730695284219172,2.4404746439382,0
-0.7412673400690726,1.4756123586657102,0
2.2474318486068396,1.2522168180351505,0
4.132411303931635,1.0698586220393673,0
2.059955513303016,2.6307405772860912,0
3.9412732890661157,1.0641378488205606,0
3.6631637521549596,2.510233061019587,0
1.518491348952049,2.962103474263271,0
2.69905969557347,1.8997831228412054,0
2.5698020849900187,2.11468640313824,0
2.613517345251248,3.1621306745210465,0
4.086016816145352,1.262184501173151,0
4.633033374656266,0.5479122004774981,0
2.3482149049644168,3.0883172064845765,0
2.7809918677350325,1.8773004801794062,0
2.2918777496427247,2.006999065341167,0
1.9106352430557885,3.3496020970210245,0
2.8570154859650474,1.8070904047393457,0
3.3995998754332506,2.8072995208766094,0
3.31286211883896,3.129628841923612,0
1.6710049890779277,1.9398189598030304,0
3.2472936051232617,3.110370265433465,0
2.479098406035852,2.617327383308782,0
3.777664895788425,1.9084286111641702,0
3.0470973811700377,2.297807347566106,0
2.28231879677278,3.59877685198719,0
3.3254163489880297,3.3135096360006386,0
3.805478807154329,2.521003841632759,0
3.181952971294964,2.189733243406544,0
2.824166352488442,2.3698569456323155,0
2.5969959649927183,3.0951570254369134,0
1.6817793167665274,4.592387275685461,0
1.493982618500298,1.2858113872122678,0
3.6581108735000676,3.2916626939629356,0
3.124119817052155,3.12834550926428,0
2.4877532271530853,1.6027456285141684,0
2.5758045581937266,1.8228382884878882,0
3.4751197334177513,2.3529426184978615,0
1.6745028032074885,2.1786141583470067,0
2.912931454275624,1.9362754471960253,0
1.6777796044335687,2.7436872114919124,0
2.7449665711087228,1.9930568246288702,0
2.0289616943816773,2.7320499373576363,0
1.0519156585026759,1.0925362256234448,0
1.781555778747564,2.286552848288153,0
2.8109075655980047,3.975356216949552,0
3.3576596232020193,2.3400614700365727,0
2.480983792097311,1.4974706353621912,0
2.48148686400761,2.2113413610798616,0
2.8227185603380893,1.672769056447677,0
3.0193465142411724,4.032738913002578,0
2.3912398515431423,2.9017117220989412,0
3.1901439917111123,2.098779528114164,0
2.7240924818104166,2.512592400781795,0
2.5976760985488316,1.7269902161445336,0
2.5245101742589426,2.99799829124545,0
3.951143607795042,3.459270826085207,0
4.653182457511557,1.7326524371119505,0
3.372320636720678,2.6833420057383517,0
4.689802933217672,1.6917017146448485,0
1.6602781578192238,1.9006073545559778,0
0.3761042756901931,1.974244978319239,0
1.740867338446302,2.6503937864762075,0
2.8417559757771595,4.376170839215886,0
3.45042383818605,1.9230963443375968,0
1.601585328651642,2.9919191715065057,0
1.1797667929793578,4.331458765854354,0
3.679440120721287,2.030824347895295,0
0.7868654709091225,3.853872374165413,0
2.385460154747382,3.7378163119734618,0
0.9055723412056329,1.9006249770462271,0
2.505243699718183,2.546980593764742,0
2.0499345285207564,3.1228499323474987,0
1.4323795706174056,2.3576205149787066,0
2.620295631711899,3.014438834058749,0
3.2116148780888896,1.3753579081621308,0
0.9658858292643777,3.777676821898509,0
2.8323140119795918,1.7515134634434464,0
4.051151975522523,2.6156746342928585,0
3.6792971840638264,2.567518481410109,0
4.560747924881987,4.255340842443204,0
2.2510358515209266,3.4715709509543555,0
3.1453759495851474,3.868631557532349,0
1.5350765394198955,3.1860514599984393,0
3.558424486849588,0.7412605135768857,0
1.316741487334225,0.4607678222398994,0
2.230593165555442,3.217542255795962,0
4.002357052096028,2.574094780419775,0
4.128615545571292,1.1198985417851086,0
0.7966175606448453,2.4444523011033814,0
2.884065448939307,2.467305251905907,0
0.4325578999601234,2.4108799604872115,0
1.1955304994951468,3.1696725488300386,0
2.8665982460968484,1.5601202136726449,0
1.9861330826633066,1.4407864781110484,0
2.437320902726828,3.4551423205012384,0
1.5142739536644563,3.004046515517844,0
1.9697423816275592,1.7071271677376558,0
2.3929696400454423,1.464757677580626,0
1.946350694652818,1.3021221074111515,0
4.4647251329163895,2.535263551971729,0
1.8002744920074143,2.713979910734222,0
2.38767195030917,2.279030400466777,0
3.114166700043425,3.257507710047305,0
1.9694988523894725,1.9241817593553199,0
2.224948302848356,0.19807883526441517,0
0.9848089378014477,3.8668742674445244,0
4.144967713501284,2.2509639604436216,0
3.0765569630557663,2.811250154543536,0
5.578880808455238,3.6195749114345768,0
2.3720824085192334,1.5444595593995742,0
0.8935536797424275,2.703463635867223,0
1.7436492547156965,1.0777462904023258,0
1.8534271157574733,1.418451996385605,0
4.187141635072565,3.3816397569494505,0
2.4920273586833828,3.979944138890026,0
2.5773683076476184,1.6387157986717362,0
4.0231240772696575,3.0389100436846586,0
1.4627538456735436,2.309661321916392,0
1.6243817466152428,1.117200269035664,0
3.4261775475316414,4.4094166404701305,0
1.1014324261808588,3.062969236690571,0
1.849357430878173,2.0128746162353037,0
1.9076060757611308,1.6360092303201839,0
2.548521627944827,1.6690498835889622,0
2.770456825779839,2.449761890550863,0
2.2610519531335904,1.5924363379584021,0
1.9232286694316674,3.255391225825756,0
3.0009171876243808,1.522444755201449,0
2.599332305429226,3.251387123371789,0
0.8305947188786282,3.043360192379935,0
1.8373762410541534,3.0705986685931594,0
1.7367408434574831,0.695117899335481,0
0.8724575621168373,2.548084946661382,0
2.7597225017214817,1.5956833748955914,0
3.138592458777374,0.8384799377310401,0
2.4339202013526835,1.2889838002375433,0
1.848163892197841,2.547398671316414,0
1.6395866347160477,2.1154444557701746,0
3.5062928092144405,1.9231081304768511,0
3.335692112065142,1.370293145342382,0
3.029804177915283,3.9415686206579004,0
0.028355499872710688,1.703104744529523,0
3.07707212718054,2.2969546139570074,0
2.871145873371309,1.8960148132841794,0
2.5865897874729,2.3443227646079206,0
3.6677820616598074,2.754420843301213,0
2.837602662075202,2.0881230338775327,0
2.0123937759275066,2.067441812180379,0
2.894452142378297,2.079015519179737,0
2.789774856896413,4.575400798645439,0
3.3711247034316925,2.173976467832159,0
3.701213922163945,2.0919246269784484,0
0.46187546482214614,1.491913689082596,0
0.6292080789741443,2.1484865159586914,0
2.518418379189552,4.176437312275283,0
2.8269273737641627,2.2808994711911357,0
3.3294055811834893,0.28886469099211487,0
2.735614558108566,3.2708651938869666,0
1.0214137542201585,3.643754043206929,0
2.8384964074944143,2.0847120860991986,0
3.132781866106285,4.770692857804396,0
2.681866255058495,2.748220586300336,0
2.0406391004597557,1.6501556305352083,0
3.3303358165442454,1.6439161740911328,0
2.5715662372193924,2.0223425532348833,0
2.978979825746392,2.8336621052869484,0
3.537539944257899,1.989983601145253,0
2.2301250647066286,1.5212362842176925,0
2.055706739923888,2.877300493044852,0
-0.24301138335464811,-1.9221653241776253,1
-0.13039407989433982,0.3556378588049509,1
-0.5865650967762992,0.8767958125580659,1
-1.773789199103573,-2.244654703311417,1
-2.7787202489042784,0.49604431148918304,1
-0.34563434364594225,-1.055584670910455,1
-0.7200313736801798,-2.1254890472983767,1
1.4457519796168263,-0.8707788180247725,1
-0.8906052053951071,-0.27423337610130805,1
-0.5189907682632868,-0.7761159757208687,1
-1.7904744554453118,-0.5285316428640043,1
0.8820244964750337,0.3454200461549777,1
0.593186626639397,-1.5112156764311853,1
-1.989604820258581,-1.1257869200996482,1
-0.9442750877113054,0.09419151847094853,1
-2.692464629714819,0.5295503194606137,1
-1.1580078985789894,-1.4268810699474201,1
-2.0121043752601677,-2.6548566718657693,1
-0.17682941603808544,-0.9266820328115961,1
-2.289960899741054,-2.295078772063616,1
-1.3357846992901283,0.669021525289393,1
-1.2595913513636048,-2.503142953118106,1
-1.2457430640859444,-1.2727235697476704,1
-3.6968866429415717,-1.0542948665178122,1
-1.230934530208678,-0.30379363518658165,1
0.8489560949453452,0.1265650295477574,1
-1.2688886905548307,-2.1065259087416703,1
1.5733598032498604,-0.9407815659855118,1
-0.9860707080870538,-1.0241250871100034,1
-0.801915239232145,-1.1443604119239426,1
-1.5736620068802363,-1.5468589412403921,1
-1.0327532702159985,-1.543424771133765,1
-1.7128457826771644,-0.8935697723081032,1
-1.2549772174208553,0.5039929885826886,1
-3.650969808393012,0.09150685192246177,1
0.24608519249762906,-3.0733902324081495,1
-1.3426875940803487,-1.3714408659957915,1
-2.4075116947178214,-1.7778166875908754,1
-2.1105758454658288,0.7522704434236227,1
-0.06432160685253885,0.27155509499415875,1
-0.27832793595676486,-2.129051771217229,1
-1.5245202662797737,-0.5106254387720819,1
-2.2221278088919454,-0.28700156982761194,1
-1.240325398158135,-1.3748208075495976,1
-0.2890400317965085,-0.5557366885139603,1
-1.36096616581908,0.15932980336424807,1
-2.0810633275998973,-0.38406439305573625,1
-0.40689874203161625,-1.3095464393139902,1
-0.6738669777578821,-2.251113576385303,1
-0.075972980793099,-1.184902136442989,1
-1.5227230205190394,0.04900922583688927,1
-1.7043436905427591,-2.4084612963635594,1
-2.5566291735239037,-0.3939900486543604,1
-2.280429352496283,0.7547941819843647,1
-3.081929407883722,0.6964563682900382,1
-0.7889825327973816,-1.0967131118703923,1
-1.5449190868089497,-0.6008638856479291,1
-1.0376347024248485,0.10330188201652146,1
-0.8857723513379604,-0.8496982385381224,1
-1.3636122122138559,-1.0569456237210675,1
-0.6921982311079409,-2.710168392656626,1
-2.348185422105713,-0.256735905977285,1
-0.8291345618720581,-1.183983336352679,1
-0.9815660669346068,-0.652418294638329,1
-1.5397596803093614,-1.7783047254023128,1
-0.8041547449023184,-1.9783727776150322,1
-0.5917472442855282,-2.7025836042378404,1
0.029155637325643635,-0.527402517586957,1
-0.7439702656861243,-0.017309016054486093,1
0.6654744444625766,0.014370065018130429,1
-2.8408742313316453,-2.2795769667357018,1
-1.6248185776956787,-0.9739089497891662,1
-0.48234097953087696,-1.7257438131534655,1
-0.8132332355229217,-1.7553829323533225,1
-1.6115178029919481,-2.4066610968482225,1
-1.9232332461109043,-2.3516846056163336,1
-1.9758732529773329,0.05364179660783952,1
-1.9493988888319431,1.6323820648373908,1
-0.5066820991191108,-0.8151638763051261,1
-1.8583577801812137,-0.29969012059100864,1
-1.575637826237774,-0.8779901853546386,1
1.5600845382687947,-1.0960598997246498,1
0.1492733262856758,-1.7031764251258874,1
-1.0349884904969617,0.7708006356355099,1
-1.6269670577877675,0.8124485579969287,1
-0.29224806454452457,-1.5624667758942676,1
-0.36759226094447905,-0.027445550373270122,1
-0.3781900377828036,-2.570224719890456,1
-1.7271371758248686,-1.2475186355515047,1
-1.0744334291000464,-0.379327902449322,1
-0.8222989990667462,-2.3353443587101013,1
-0.6198021489940369,-0.38941425471617686,1
-0.4402095520689602,0.08078072555462179,1
-0.16607784545109594,-0.5408199207715634,1
-1.070165711458647,-2.6609609335159914,1
-0.5703817808674141,-0.7923123128368889,1
-0.7284211628046265,-2.276748575820309,1
-2.0810565404082624,0.05315285333290354,1
-1.039555153856655,-0.3184993026273756,1
-0.9716816238695388,-0.9702438605042548,1
-0.0617161940240023,-1.516044728217374,1
-0.9038792230590167,-1.4622752887050425,1
-1.4344962274323156,-1.3091721234686393,1
-0.7778662283662872,-1.4787486216634773,1
0.2557561255735208,-1.8946073022195038,1
-1.186871644161359,-1.439731058274175,1
0.44697788435373287,-0.8034452234884254,1
0.03184453946863486,-2.485560373036972,1
-0.7329497341307412,-0.11036920437656295,1
-0.9177160107245759,0.0654803750653512,1
-1.5172884501003723,0.4093474401855799,1
1.2988981236192503,-1.3628385604396591,1
-1.4455025214007717,0.4533844771177009,1
0.5795721457307124,-1.5228600271532682,1
-1.4201868170958574,-1.2817846088605072,1
-2.3444505110342773,-1.9186519464841982,1
-2.0041407667520676,-1.7677975651041284,1
-1.034684887386781,-0.7657852674634793,1
0.5505004928140769,-1.998354040738791,1
-0.01567760152341624,-1.213988844225509,1
-1.0494637096524329,-0.32518050783339625,1
-2.1227220215622986,-0.6175902538159495,1
-0.8335477917869439,-0.5075487359918509,1
-0.710831356092182,1.4553001399108942,1
-1.6377399842513158,-1.5309969550018176,1
-1.6231405264247645,-1.5554771191602548,1
-1.6373871273065177,0.1890165311075518,1
0.42050424798985486,-1.5707462937494763,1
-1.8323555731042287,-0.5285844436135959,1
-1.5522230442809712,-0.3670681822444892,1
-0.7970769791487002,-2.515744114997232,1
0.5475052013300616,0.7958776730955217,1
-1.6127886904843862,-1.387701559935984,1
-0.7141346092750951,-0.665543210012975,1
-0.34145572732716956,1.0102045387663496,1
-1.1769472274940493,-1.7982972445384537,1
-2.379319228014527,-1.730930039941919,1
-1.033126972873797,0.7945578635177877,1
-1.5176112990361714,-0.7762120483611015,1
-1.0164228960727522,0.188393273448084,1
1.5269324258736217,-1.5308687729203205,1
-1.489439442518222,0.04416087706907201,1
-0.3181085103736886,0.8467073257360336,1
-0.4160718146740361,-1.3592920907870596,1
-0.4093451693076907,0.10870358058290774,1
-0.17951781880263595,-0.49272596889270226,1
0.0666746895891539,0.16929559044567277,1
0.38215899103752715,-0.35129011241035735,1
-1.1671180803168544,-0.8532863135666772,1
0.20650896650835682,-1.816935670987236,1
-0.6313266911270988,-1.3933388123273607,1
-0.9712551770651825,0.2784518626072987,1
-0.8089009319800966,-0.9535634518438512,1
-2.359856140979919,-0.2537464339727793,1
-0.3545158188589246,1.1632547233054602,1
-1.307778234953001,-0.7808496723360611,1
-0.7506163162892447,0.5774532797634744,1
-1.095295532386952,-0.7209784742296608,1
-0.3921034902834608,-0.8133908768436419,1
-1.4464336145505283,-0.8059100071016925,1
0.07363174985977206,-2.0265152994110602,1
-0.867030325853124,-1.700120814939173,1
0.19504662892484248,-2.523186904783775,1
-1.5589218472715882,-0.6227881249354792,1
0.5655240292343404,-1.0657502610729879,1
-1.5551995266931984,0.8811570694405901,1
-2.4480139004162442,-3.198805956620082,1
-0.5599855499466676,-1.5020542243526112,1
-2.0212328171307132,-0.2916435527006467,1
-0.7561992862288012,-1.5640786307367285,1
-2.2803043986708946,-0.12754267171985534,1
-0.34979882204133905,-1.099175863779383,1
0.8466369960476658,-2.0700847663261523,1
-2.525525170924739,-1.6919080698812445,1
-1.0455860163554977,-0.7566605506773082,1
-1.24123605785633,-0.6479446034857033,1
-2.251539424190444,0.44376460407325946,1
-1.0821511783925688,0.11729583158812762,1
-0.6572746536222959,-0.543246780846216,1
-0.4302327197677961,-0.552291439982685,1
-0.3572772401324561,0.3291525301324314,1
-0.8034788302985298,-0.2909962424114877,1
-1.0897356942872267,0.4401172154494728,1
-1.6763923020592697,0.8009404329108156,1
-1.0401579506443435,-2.430775102118048,1
-0.8718955850892107,-1.6810516574748808,1
-0.15935645101127593,-1.652623979302391,1
-1.4461834332147796,-2.889540730945531,1
-1.4523063192490766,-3.4238793266289567,1
-2.5839028234857233,-0.23958534385570263,1
-0.2141998413491678,-0.5745424382150353,1
-1.966976143129213,-1.04771135614198,1
-1.0036025390905685,-2.1583646891925428,1
0.5033983017671506,-0.12263770942432861,1
-1.220964173829664,-0.9731141610054692,1
-0.7916171920524475,-3.0417348684242906,1
-1.247177382520597,-1.6819842479977987,1
-2.0016200098949155,-1.281100292885955,1
0.7976865268495226,-0.35915713873299016,1
-1.5711789897827968,-0.4274172186438414,1
0.39935543658600214,-0.07536631708723118,1
-0.9403696300798259,-1.646936777705574,1
-0.3017766863864101,-0.6065146145782504,1
-0.10480677997226773,-0.3648281983180305,1
0.04955271531933514,-1.5352352115605679,1
0.3173940656343257,-0.8024003953076003,1
1.0752608726252655,-1.6891878180895679,1
0.7359638031652493,-0.8020892165373522,1
-1.6514180036144483,-1.4838858340543215,1
-1.3203473081943202,-0.5758340535980836,1
-0.4771645119645004,-1.573700003938579,1
-1.024354592260983,1.1422703586118637,1
0.7275431701007113,-0.563676330325968,1
-0.9619965218317997,-0.8799686732817387,1
-0.38648202726958336,-2.0227925651984053,1
-1.2573765374233452,-2.6685840738775894,1
-0.6007768773947207,-0.35280406029725897,1
-1.483186462299374,0.5739867632900328,1
-2.225765663002341,-2.46437488020982,1
-0.775548181440028,0.04709830261215453,1
0.6839276914578687,-1.45888426286894,1
0.07868083343129562,-1.0385084695007072,1
-1.1726272999408196,-0.11634006251332762,1
-0.3476771215865804,-2.5763921569842494,1
0.47654034972589576,0.38009135414745154,1
-1.6255627015095295,-0.604196466562591,1
-0.5059698137172612,-0.7393262341760929,1
-1.5503051538454202,-1.6716233679380514,1
-1.0255540709914452,0.17272901925936468,1
-0.45639984540556766,-1.370614332086106,1
-0.22830128935165528,-3.8485426206300755,1
0.14876570037210346,-2.7397137787781,1
-1.3624409414031322,-2.119669894626144,1
-2.294681475720906,0.1608267873785194,1
-1.4677012013118913,-0.6534961182692842,1
-1.046920578879184,-0.5229591727768785,1
-0.9231781089397446,-2.2829922241885696,1
-0.0037331805528599826,-1.4937565831613124,1
-2.556581898659751,-1.4281151609659126,1
0.5007597906343109,-0.14977825788650712,1
-1.3486521344078592,-1.3492577043184288,1
-1.3216350512173827,1.076747983560841,1
-0.6180645477684467,-0.5699583528089304,1
0.030283454031842183,-0.7612108409734865,1
-1.259042145820703,-1.1963498490849782,1
-1.071601259414064,-1.0372222365098416,1
-0.27237045636302015,-0.9480541141927006,1
-0.2673599227844208,-1.0807165801085823,1
-0.9213648096839094,-2.9982006845321076,1
-0.08367232529751856,-0.6535115241020073,1
-0.001989890140347783,-3.8962553781936893,1
1.0883747047807275,-1.1395896281551738,1
0.10818281673751651,-2.039905927125531,1
-0.3872260949374303,-2.0534155631736564,1
-1.6237689606958052,0.9140313538667861,1
-1.1906824007633465,-0.7825671268202772,1
-0.1299322693112458,-0.5043181120273954,1
-0.8495810948564235,-0.6350389975337746,1
1.403415585238275,-1.0576187970335853,1
-0.7989009532850325,0.05065439600761201,1
0.10552593295798385,0.18703030556038014,1
-0.3612697779708154,-2.1430049127304835,1
0.633431532301096,-2.146345393018688,1
-0.6973645347609667,-1.7542758500193578,1
-1.0641383465929926,-0.6712375896965196,1
-0.6786427845497269,-0.5780792457647153,1
0.613711269058647,-0.5464656984860201,1
-1.2441566352906488,-0.03591283171164272,1
0.18947048892464058,-2.2276078151369925,1
-0.40259993015014195,-0.2988272576891017,1
-1.297563503359992,0.3757068133116195,1
-1.1500555870325266,-0.8744235465284578,1
-1.1730718242838696,-0.9844209524185324,1
-2.0962750868952016,-2.4400508825942944,1
0.5945050632249722,-1.8469613483183278,1
-1.9913923494563073,-3.153390113603715,1
-1.6389617476895022,-2.3230897934074983,1
0.6420151601363691,0.009817089342634144,1
-1.6881503451777238,1.2524358053443088,1
-0.01823451300840573,-1.3248313835086225,1
-3.499405714873573,1.2909425725907417,1
-2.389572466763596,-2.645398746956892,1
0.022570432009640262,1.4397524063392728,1
0.3842728185105182,-0.4360908799476404,1
-0.40524565833471404,-0.14658444121969227,1
-0.24107141021323486,-0.7188085760306242,1
-0.8957988960481239,-1.0625931278995224,1
-1.7539645888666762,-1.280675076866774,1
-2.6929568141953855,-1.0983396267947498,1
-1.9885911071509175,-2.103589317215771,1
-0.8201058488465216,0.3920022863445993,1
-0.08168339399768698,-2.5705006036231772,1
-1.9896281365703374,-0.05922881201178409,1
-1.9824873935383096,-1.2246331499970247,1
-0.4499479009754481,-1.9683444548636353,1
-0.8946244938540401,-2.3340254949182047,1
-1.6013676439512137,-0.680218065857463,1
-2.592993733531669,-0.559525262039601,1
-1.0196377989266812,-0.44751004558285223,1
-0.7760858659353386,0.3641404299738442,1
3.125224502647907,-3.429405541125253,2
3.122297503032284,-2.456701970963612,2
3.0488600703257043,-2.959408308796118,2
2.298008312193245,-3.662900917550948,2
1.5973947282003065,-1.2504232568130607,2
1.756136764608715,-3.6929051977959073,2
2.2815927344308027,-2.1050756230555585,2
2.705050321707972,-1.7522579273262662,2
2.3265093757561317,-2.721005837776198,2
2.164652946740243,-0.8548508722266117,2
1.8124015809704872,-2.6901792897729724,2
3.6337768809320985,-2.5862009025485015,2
2.814712341122292,-3.1298206997334264,2
3.0438114719791094,-3.1470020016284885,2
3.9638791167949097,-0.7894769984086487,2
2.4425082149921664,-4.369802979579077,2
2.911717951648745,-0.42029066234568146,2
2.196325432030269,-1.3608831945559325,2
4.677700814076441,-3.5535882417079945,2
3.5689830791852755,-1.371603376871462,2
2.620872259012513,-3.203580360102362,2
2.418319086051356,-4.014756730692866,2
2.350722454933993,-4.2239402667622565,2
3.034083468259226,-3.769973231058642,2
3.233785911790748,-4.555895646203627,2
3.330880232214457,-2.1664710383910752,2
1.0062643574285446,-2.625943430152428,2
4.227668992473292,-4.209641018691205,2
4.672572386837704,-2.5809809906339547,2
2.294988144241591,-3.0557690776577062,2
3.5583269125217223,-2.9239946085875883,2
3.538755992446369,-3.9206735930793664,2
3.1693608240360778,-4.41371449690498,2
2.8887739386513,-3.90390764146479,2
2.264470057410233,-1.7639068247895626,2
4.091310120594269,-2.390861879092823,2
1.907687235327421,-3.316408449694802,2
4.213097699979183,-2.858283086360095,2
5.319329539981695,-2.606682160605628,2
3.1920491164900318,-3.3091164642025013,2
3.1335409047822824,-3.152469836380544,2
3.7081086766885907,-2.0432976832054157,2
2.2140105394920506,-4.3312329535577785,2
1.1637946268967034,-2.492008673087456,2
1.8966333938261264,-5.152890592952483,2
3.3885786045309643,-0.5070004825672094,2
2.993929088460107,-2.1615092255483583,2
3.081829358547565,-3.0988896531911427,2
3.9190764829877685,-3.290274544188651,2
3.267392314071903,-2.6783021938039866,2
2.3319095463569512,-2.007957650463477,2
2.825040243304591,-3.755745159492845,2
3.5365098435704034,-3.898467981791037,2
3.0281811573691284,-3.0091189966442036,2
4.085895565831578,-2.5253017671200473,2
2.9749730412548563,-2.182233700799713,2
4.390207549017314,-2.442189693648138,2
3.0103526198433808,-4.31183623235016,2
1.9348863369246274,-3.305224704354668,2
2.390487797840717,-3.186971302985446,2
3.056649924897107,-2.4703072456432693,2
2.929501221940909,-2.5134983561737982,2
3.06447441481012,-4.975466566353871,2
2.0606646061812457,-3.1440875557216152,2
1.7903052571588924,-2.4000712700037954,2
4.530750832343697,-1.7812381483026833,2
2.786557129069792,-1.509273863150048,2
3.1486674572021114,-3.3370859711180394,2
2.3865973364590602,-3.3024696864881284,2
2.6118231814587713,-2.8295837776245123,2
3.1605739810498648,-2.9969539798465856,2
3.43693816974635,-1.8093537252136587,2
3.949554135441324,-4.4848979684499035,2
0.4460788650980452,-2.0656800887607263,2
1.633121301584579,-3.2247654018926837,2
1.8298869739406405,-4.80198043758002,2
3.541462728204788,-2.240844839697353,2
2.423489599273281,-5.59104229214491,2
2.453755551747517,-2.6081959945974535,2
1.5210884312258712,-2.8166400802208442,2
2.9846901508270043,-2.4207085003989115,2
3.1195803684141534,-3.9730689408815554,2
4.196571501664492,-3.15852957302697,2
2.972695460490068,-3.933267959073196,2
2.55671774880849,-3.884802714026901,2
2.827053940076577,-1.2882915198576566,2
1.6280988570686437,-4.613561397876741,2
4.471170327493608,-3.209323677151866,2
2.3309272613400833,-1.9600953126039236,2
2.3943844602631357,-1.1739902864530638,2
3.6779258713392693,-3.4879114081457026,2
5.1573082132655035,-3.6057149230033385,2
3.742095372009307,-2.700707419593508,2
